rec_id,phantom,Algorithm,ideal_measurements,N. angles,p,SSIM,MSE,PSNR [dB],SNR [dB]
irls_drs#1_16,shepp_logan:256,irls_drs,False,120,0.6,0.636657417646384,0.0021950361972654245,26.585583136254975,14.413149884048973
irls_drs#1_17,shepp_logan:256,irls_drs,False,120,0.7,0.6452713314620657,0.0021598312383227427,26.655801817789374,14.483368565583374
irls_drs#1_18,shepp_logan:256,irls_drs,False,120,0.8,0.6569483249184667,0.0021147174961404372,26.74747641557021,14.575043163364203
irls_drs#1_19,shepp_logan:256,irls_drs,False,120,0.9,0.6704741453045333,0.0020695197411616777,26.841304265056994,14.66887101285099
irls_drs#1_20,shepp_logan:256,irls_drs,False,120,1,0.6948138311537776,0.001981657930560223,27.02971310340823,14.857279851202229
irls_drs#1_21,shepp_logan:256,irls_drs,False,130,0.1,0.6459721851539715,0.002017690170542097,26.95145521723706,14.779021965031058
irls_drs#1_22,shepp_logan:256,irls_drs,False,130,0.2,0.6488953568018087,0.0020044606403530766,26.980024671487023,14.807591419281017
irls_drs#1_23,shepp_logan:256,irls_drs,False,130,0.3,0.6521839053869062,0.0019930521184950505,27.00481344310625,14.832380190900249
irls_drs#1_24,shepp_logan:256,irls_drs,False,130,0.4,0.6543214516868807,0.0019923342555283317,27.006377978633406,14.833944726427406
irls_drs#1_25,shepp_logan:256,irls_drs,False,130,0.5,0.6493224543147761,0.002062717577931671,26.85560230457397,14.683169052367964
irls_drs#1_26,shepp_logan:256,irls_drs,False,130,0.6,0.6555973416090466,0.0020342241154432113,26.916012014927034,14.74357876272103
irls_drs#1_27,shepp_logan:256,irls_drs,False,130,0.7,0.6645813521551107,0.001999837136797876,26.99005371071017,14.817620458504168
